prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline
"Translate the following sentence from Wolof to English:
Q: Nataal kat yi natal nagnu beereeb bi ak bén jigeen bu mak bi mu soxla wanak wi. Boom nañu Mendoza.
A:",Nataal kat yi natal nagnu beereeb bi ak bén jigeen bu mak bi mu soxla wanak wi. Boom nañu Mendoza.,The photographers later took the place of an aged lady as she needed the lavatory. Mendoza was gunned down.,I am a student at the University of Mendoza.,12.68408295487736,2.2008358123711007,19.875
"Translate the following sentence from Wolof to English:
Q: Liggins dafa topp ci tànkki baayam te nekk fajkat.
A:",Liggins dafa topp ci tànkki baayam te nekk fajkat.,Liggins followed in his father’s footsteps and entered a career in medicine.,I am not going to the market today.,7.584862442691601,1.7539413943549187,25.0
"Translate the following sentence from Wolof to English:
Q: Dafa tàggatu ne fajkatu jigéen bu werul te dóora liggéey ci Bërëbu fajukaay bu jigéen ñi bu Auckland ci 1959.
A:",Dafa tàggatu ne fajkatu jigéen bu werul te dóora liggéey ci Bërëbu fajukaay bu jigéen ñi bu Auckland ci 1959.,He trained as an obstetrician and began to work at the Auckland's National Women's Hospital in 1959.,"The first sentence is a question, and the second sentence is a statement. The first sentence is asking if the person is from the village of Bërëbu, and the second sentence is saying that the person is not from the village of Bërëbu. The word “dafa” means “from”, and the word “tàggatu” means “village”. The word “ne” means “is”, and the word “fajkatu” means “person”. The",13.11939297406837,0.3911357669587414,17.0
"Translate the following sentence from Wolof to English:
Q: Bimu nekkoon di liggéey ci lopitaal bi Liggins tambali na gëstu liggéey bu teel bi ci jamono yumu dul def dara.
A:",Bimu nekkoon di liggéey ci lopitaal bi Liggins tambali na gëstu liggéey bu teel bi ci jamono yumu dul def dara.,While he was working at the hospital Liggins began to investigate premature labor during his spare time.,The patient is in the intensive care unit because of a severe injury.,12.512482180110728,2.0948780167761623,18.375
"Translate the following sentence from Wolof to English:
Q: Gëstu bimu amloon wone na ni sudee dañoo joxewoon ay ormoon dina yokk gaawaayu matirasiyon pilmoneer bu pumo yi.
A:",Gëstu bimu amloon wone na ni sudee dañoo joxewoon ay ormoon dina yokk gaawaayu matirasiyon pilmoneer bu pumo yi.,His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.,I am looking for a job in the field of computer science.,10.021597562488074,1.6151720297612713,15.5
"Translate the following sentence from Wolof to English:
Q: Xinhu nettali na ceytukat yi nguur gi gis nanu ñaari ‘black box’ yuy denc joxe fafalndaaw gi Àlarba.
A:",Xinhu nettali na ceytukat yi nguur gi gis nanu ñaari ‘black box’ yuy denc joxe fafalndaaw gi Àlarba.,Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.,The black box is located in the cockpit.,14.029453282685491,1.5029740873775828,20.25
"Translate the following sentence from Wolof to English:
Q: Ay jogeñaaleem ci bare tamit defoon nanu benn njaal ngir Luna.
A:",Ay jogeñaaleem ci bare tamit defoon nanu benn njaal ngir Luna.,Fellow wrestlers also paid tribute to Luna.,I am going to the market to buy some bread.,12.629613920323695,4.069582841180383,16.0
"Translate the following sentence from Wolof to English:
Q: Tommy Dreamer néna “Luna moonékkoon buur bu jigeen bi njëkk ci Extreme. Sama njiit bi njeekk. Luna ci guddik gnaari wéér yi la gaañu woon. Rafet lool ni moom. Jiggén ju am doolé.”
A:",Tommy Dreamer néna “Luna moonékkoon buur bu jigeen bi njëkk ci Extreme. Sama njiit bi njeekk. Luna ci guddik gnaari wéér yi la gaañu woon. Rafet lool ni moom. Jiggén ju am doolé.”,"Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman.""",Tommy Dreamer is a “Luna moonékkoon buur bu jigeen bi njëkk ci Extreme. Sama njiit bi njeekk. Luna ci guddik gnaari wéér yi la gaañu woon. Rafet lool ni moom. Jiggén ju am doolé.”,23.037297202258816,6.84550726920288,21.875
"Translate the following sentence from Wolof to English:
Q: Dustin ""Goldust"" Runnels wax na ni ""Luna doyonna war ni man…xeeyna sax luko ëpp…bëgg naa ko dina ko namm…fookni mongi ci bërëb bu dàq.""
A:","Dustin ""Goldust"" Runnels wax na ni ""Luna doyonna war ni man…xeeyna sax luko ëpp…bëgg naa ko dina ko namm…fookni mongi ci bërëb bu dàq.""","Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place.""","Dustin ""Goldust"" Runnels is a professional wrestler who has been in the business for over 20 years. He is known for his unique look and style, and has won numerous championships throughout his career. He is also a popular figure in the wrestling community, and is often seen at events and conventions.",26.2459623939226,13.001849931151119,19.875
"Translate the following sentence from Wolof to English:
Q: Lu toll ci 1.400 nit ñu nu laaaj laata wote gu 2010, ñi bañ Australi nekk Repubilik daf yookk juróom ñett ci téermeer boo jël bu nekk dooree ko 2008.
A:","Lu toll ci 1.400 nit ñu nu laaaj laata wote gu 2010, ñi bañ Australi nekk Repubilik daf yookk juróom ñett ci téermeer boo jël bu nekk dooree ko 2008.","Out of 1,400 people polled prior to the 2010 federal election, those who oppose Australia becoming a republic grew by 8 per cent since 2008.","In 2010, the population of Australia was 22,000,000, and the population of the Republic of Australia was 20,000,000 in 2008.",22.37313975938996,1.8322242370845816,20.0
"Translate the following sentence from Wolof to English:
Q: Njiitu jëwrin gi fi nekkandi di Julia Gillard waxna ci biir campagne électorale fédérale bu 2010 ni dafa yaakaaroon ni Australie dafa wara nekk ab république ginaaw bi nguuru reine Elizabeth II jeexee.
A:",Njiitu jëwrin gi fi nekkandi di Julia Gillard waxna ci biir campagne électorale fédérale bu 2010 ni dafa yaakaaroon ni Australie dafa wara nekk ab république ginaaw bi nguuru reine Elizabeth II jeexee.,Caretaker Prime Minister Julia Gillard claimed during the campaign of the 2010 federal election that she believed Australia should become a republic at the end of Queen Elizabeth II's reign.,Julia Gillard is campaigning for the federal election in Australia in 2010.,26.079949490487138,2.887640643749833,15.75
"Translate the following sentence from Wolof to English:
Q: 34 ci téemeer bo jël ci ñi nekk ci pool bi ànd nañu ci gis-gis bii, di bëgg Reine Elizabeth II doon monarku Ostaraali bu mujj.
A:","34 ci téemeer bo jël ci ñi nekk ci pool bi ànd nañu ci gis-gis bii, di bëgg Reine Elizabeth II doon monarku Ostaraali bu mujj.","34 per cent of those in the poll share this view, wanting Queen Elizabeth II to be Australia's last monarch.","34 degrees Celsius is the temperature at which water boils, and Queen Elizabeth II is the monarch of Australia.",36.41898190698116,8.238989092653469,6.28125
"Translate the following sentence from Wolof to English:
Q: Bi wote yi jeexe, 29 ci téémeer dañu xalaat ni Óstraali warna doon republik ci li gaaw, wanté 31 ci téemeer daañu xalaat ni Óstraali du mesa doon republik.
A:","Bi wote yi jeexe, 29 ci téémeer dañu xalaat ni Óstraali warna doon republik ci li gaaw, wanté 31 ci téemeer daañu xalaat ni Óstraali du mesa doon republik.","At the extremes of the poll, 29 per cent of those surveyed believe Australia should become a republic as soon as possible, while 31 per cent believe Australia should never become a republic.",The following sentence is translated from Wolof to English:,6.152078500935481,0.0,22.5
"Translate the following sentence from Wolof to English:
Q: Medaay dooru Olympik bi dañ teggoon ngir feey ci 100m ak 200 feey bi amul luñuy tere ak ñatti relé ci Jeux yu Commonwealth, waaye ak mettit yimuy daan yëg dañoo amoon ay sikki-sakka ci wergu-yaramam.
A:","Medaay dooru Olympik bi dañ teggoon ngir feey ci 100m ak 200 feey bi amul luñuy tere ak ñatti relé ci Jeux yu Commonwealth, waaye ak mettit yimuy daan yëg dañoo amoon ay sikki-sakka ci wergu-yaramam.","The Olympic gold medalist was due to swim in the 100m and 200m freestyle and in three relays at the Commonwealth Games, but due to his complaints his fitness has been in doubt.","The athlete won a gold medal in the 100m and 200m races at the Commonwealth Games, and a silver medal in the relay race.",39.77088584855243,23.700191224558857,9.0625
"Translate the following sentence from Wolof to English:
Q: Mënul woon a jël dorog yi nga soxla ngir mëna dëkku metitam ndax dañoo yàq Po yi.
A:",Mënul woon a jël dorog yi nga soxla ngir mëna dëkku metitam ndax dañoo yàq Po yi.,He has been unable to take the drugs needed to overcome his pain as they are banned from the Games.,I am from a village in the north of Senegal.,9.597464908765657,1.656831055523811,18.25
"Translate the following sentence from Wolof to English:
Q: Curtis Cooper, xaymakaat ak jangalekaat ci xam-xam jumtukaay yu xarale ca daara bu magg bi bu Central Missouri, gisna nimero bu gëna yaatu ak siiw té njëkk ci béssu 25 si Samwie.
A:","Curtis Cooper, xaymakaat ak jangalekaat ci xam-xam jumtukaay yu xarale ca daara bu magg bi bu Central Missouri, gisna nimero bu gëna yaatu ak siiw té njëkk ci béssu 25 si Samwie.","Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Curtis Cooper, a man who is a professor at the University of Central Missouri, has found the largest known prime number. The number is 2 ^{57,885,161} - 1, and it has 17,425,170 digits.",60.049827022008614,27.317494163189636,14.0
"Translate the following sentence from Wolof to English:
Q: Nit yu bari saytu nañu jàngat bi ci xarala yu wuuté ak yéneen ci ndortéelu wééru Fébrié té waxonna ñu ko ci Talaaata.
A:",Nit yu bari saytu nañu jàngat bi ci xarala yu wuuté ak yéneen ci ndortéelu wééru Fébrié té waxonna ñu ko ci Talaaata.,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,I am not going to the market to buy food for the family.,7.995725837450027,1.7035018586323527,19.75
"Translate the following sentence from Wolof to English:
Q: Comets yi xeeyna mu nékoon fun dox di bayéko ci suuf ci ay mbir yu meenee indi ay proteins té deegeereel dundu.
A:",Comets yi xeeyna mu nékoon fun dox di bayéko ci suuf ci ay mbir yu meenee indi ay proteins té deegeereel dundu.,Comets may possibly have been a source of water delivery to the earth along with organic matter that can form proteins and support life.,"Comets are made of ice and dust, and they are the source of water on Earth.",22.43656741905443,6.636332237937425,17.25
"Translate the following sentence from Wolof to English:
Q: Boroom xamxam yi yaakar nañu xam ni planets yi nekké, rawatina ni suuf mél, ginnaw bi comets yi mbëkanté ak suuf lu yagg lool.
A:","Boroom xamxam yi yaakar nañu xam ni planets yi nekké, rawatina ni suuf mél, ginnaw bi comets yi mbëkanté ak suuf lu yagg lool.","Scientists hope to understand how planets form, especially how the Earth formed, since comets collided with the Earth long ago.","The planets are moving in their orbits, and the comets are moving in their orbits, too.",19.053214714336676,4.456518392238046,11.5
"Translate the following sentence from Wolof to English:
Q: Cuomo, 53, tambali woon na nguuram lu jiitu ci at bi ak siñe këyitu njëg weer bu mujju bi ak daganal sëyu góor jigéen.
A:","Cuomo, 53, tambali woon na nguuram lu jiitu ci at bi ak siñe këyitu njëg weer bu mujju bi ak daganal sëyu góor jigéen.","Cuomo, 53, began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.","Cuomo, 53, is a native of New York City and has been a resident of the state for many years.",22.026884944783184,10.866043914193522,16.25
"Translate the following sentence from Wolof to English:
Q: Mom defar tegg cow bii com “affer politic ak yeuf doff”.
A:",Mom defar tegg cow bii com “affer politic ak yeuf doff”.,"He referred to the rumors as ""political chatter and silliness"".",Mom is asking for a cup of coffee.,8.363747572209473,0.0,17.75
"Translate the following sentence from Wolof to English:
Q: Njort nañu ni bëgg na bokk ci jongante njiitu rééw mi ci atum 2016.
A:",Njort nañu ni bëgg na bokk ci jongante njiitu rééw mi ci atum 2016.,He is speculated to make a run for president in 2016.,I am not going to the party because I have a headache.,11.831669160710465,3.125190763972442,17.0
"Translate the following sentence from Wolof to English:
Q: NextGen ab jumtukaay la bu FAA wax ne dina may fafalndaaw yi daw yoon yu bariwul te sàkkanal ay miliyong galoon wu kerosene at mu nekk te wàññi gennee karbon.
A:",NextGen ab jumtukaay la bu FAA wax ne dina may fafalndaaw yi daw yoon yu bariwul te sàkkanal ay miliyong galoon wu kerosene at mu nekk te wàññi gennee karbon.,NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.,NextGen joins the FAA to the Department of Energy to reduce the use of kerosene by 30 million gallons per year.,22.978882352576623,6.992644285729105,11.375
"Translate the following sentence from Wolof to English:
Q: Dafay jëfandikoo satelit bu xarale bu nu mengalee ko radaar yuyàgg ngir mey ceytukat yi ngir ñu teg fafalnaaw yi ci yoon ak xibaar yu leer.
A:",Dafay jëfandikoo satelit bu xarale bu nu mengalee ko radaar yuyàgg ngir mey ceytukat yi ngir ñu teg fafalnaaw yi ci yoon ak xibaar yu leer.,It uses satellite-based technology as opposed to older ground-radar-based technology to allow air traffic controllers to pinpoint aircraft with greater precision and give pilots more accurate information.,The satellite is not visible from this location.,8.643860199044367,0.1809938604456956,18.75
