prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to French:
Q: Beyond Wednesday's event, Carpanedo competed in two individual races at the Championships.
A:","Beyond Wednesday's event, Carpanedo competed in two individual races at the Championships.","À part l'événement de mercredi, Carpanedo a participé à deux courses individuelles lors des Championnats.","Au-delà de l'événement de mercredi, Carpanedo a participé à deux courses individuelles aux Championnats.",81.75166183663912,74.24213297217368,3.03125,2.15625,fra_Latn
"Translate the following sentence from English to French:
Q: Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.
A:","Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.","Elle a d'abord participé au slalom, où elle a obtenu un « did not finish » (DNF) lors de sa première course. 36 des 116 concurrents ont obtenu le même résultat dans cette course.","Son premier était le Slalom, où elle a obtenu un Did Not Finish dans sa première manche. 36 des 116 concurrents ont eu le même résultat dans cette course.",58.30307836257735,38.87968787490666,6.84375,6.5625,fra_Latn
"Translate the following sentence from English to French:
Q: Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.
A:","Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.","Son autre course, le slalom géant, lui a permis de terminer à la dixième place du groupe des femmes assises avec un temps combiné de 4:41.30, soit 2:11.60 minutes de moins que l'Autrichienne Claudia Loesch, arrivée première, et 1:09.02 minutes de moins que la Hongroise Gyöngyi Dani, arrivée neuvième.","Son autre course, le Slalom géant, a vu sa fin en dixième place dans le groupe féminin assis avec un temps combiné de 4:41.30, 2:11.60 minutes plus lent que la première place finisher Autrichienne Claudia Loesch et 1:09.02 minutes plus lent que la neuvième place finisher Gyöngyi Dani de Hongrie.",57.33778801418278,37.503122558469705,8.0,8.75,fra_Latn
"Translate the following sentence from English to French:
Q: Four skiers in the women's sitting group failed to finish their runs, and 45 of the 117 total skiers in the Giant Slalom failed to rank in the race.
A:","Four skiers in the women's sitting group failed to finish their runs, and 45 of the 117 total skiers in the Giant Slalom failed to rank in the race.","Dans la catégorie des femmes en ski assis, quatre skieuses ne sont pas parvenues à terminer leur parcours ; en ce qui concerne le slalom géant, 45 skieuses sur un total de 117 dans cette course n'ont pas réussi à se classer.","Quatre skieurs du groupe assis des femmes ont raté leurs courses, et 45 des 117 skieurs totaux du groupe des femmes ont raté leur course.",23.16009012467078,1.4724707286635466,12.1875,12.9375,fra_Latn
"Translate the following sentence from English to French:
Q: The Madhya Pradesh Police recovered the stolen laptop and mobile phone.
A:",The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,La police du Madhya Pradesh a retrouvé l'ordinateur portable et le téléphone mobile volés.,La police du Madhya Pradesh a retrouvé le portable et le téléphone portable volés.,76.93053043130544,62.895058354201375,2.796875,2.140625,fra_Latn
"Translate the following sentence from English to French:
Q: Deputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".
A:","Deputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".","L'inspecteur général adjoint D.K. Arya a déclaré : « Nous avons arrêté cinq personnes pour avoir violé la ressortissante suisse, et nous avons récupéré son téléphone et son ordinateur portables. »","Le sous-inspecteur général D K Arya a déclaré: ""Nous avons arrêté cinq personnes qui ont violé la femme suisse et récupéré son téléphone portable et son ordinateur portable"".",61.16689312885823,26.234281302445417,1.2734375,2.546875,fra_Latn
"Translate the following sentence from English to French:
Q: The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.
A:","The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.","Les accusés s'appellent Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar et Vishnu Kanjar.","Les accusés sont nommés Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar et Vishnu Kanjar.",86.51682343638291,79.1793426149334,1.0703125,0.9375,fra_Latn
"Translate the following sentence from English to French:
Q: Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.
A:",Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.,"Chandra Shekhar Solanki, commissaire de police, a déclaré que les personnes accusées avaient le visage dissimulé lorsqu'elles ont comparu devant le tribunal.",Le chef de la police Chandra Shekhar Solanki a déclaré que les accusés étaient apparus en cour avec des visages couverts.,39.28039458676393,23.175745455426384,3.65625,4.03125,fra_Latn
"Translate the following sentence from English to French:
Q: Although three people were inside the house when the car impacted it, none of them were hurt.
A:","Although three people were inside the house when the car impacted it, none of them were hurt.","Bien que trois personnes aient été présentes dans la maison quand la voiture l'a percutée, aucune n'a été blessée.","Bien que trois personnes étaient à l'intérieur de la maison lorsque la voiture l'a percutée, personne n'a été blessé.",61.86754613759212,48.465254338121596,1.0078125,0.90625,fra_Latn
"Translate the following sentence from English to French:
Q: However, the driver sustained serious injuries to the head.
A:","However, the driver sustained serious injuries to the head.","Cependant, le conducteur a été grièvement blessé à la tête.","Cependant, le conducteur a subi des blessures sérieuses à la tête.",62.936661558202765,46.892438882117254,0.765625,0.71875,fra_Latn
"Translate the following sentence from English to French:
Q: The road where the crash happened was temporarily closed while emergency services freed the driver from the red Audi TT.
A:",The road where the crash happened was temporarily closed while emergency services freed the driver from the red Audi TT.,La voie où l'accident a eu lieu a été temporairement barrée pour permettre aux services de secours d'extraire le conducteur de l'Audi TT rouge.,La route où la collision s'est produite a été temporairement fermée pendant que les services d'urgence ont libéré le conducteur de l'Audi TT rouge.,49.25971505363337,35.25399760372503,2.203125,2.15625,fra_Latn
"Translate the following sentence from English to French:
Q: He was initially hospitalised in the James Paget Hospital in Great Yarmouth.
A:",He was initially hospitalised in the James Paget Hospital in Great Yarmouth.,Il a d'abord été hospitalisé à l'hôpital James Paget de Great Yarmouth.,Il a été initialement hospitalisé à l'hôpital James Paget à Great Yarmouth.,72.15791539790017,63.336866679312486,0.9140625,0.59765625,fra_Latn
"Translate the following sentence from English to French:
Q: He was subsequently relocated to Addenbrooke's Hospital in Cambridge.
A:",He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,Il a ensuite été transféré au centre hospitalier Addenbrooke's Hospital de Cambridge.,Il a été transféré ultérieurement à l'hôpital Addenbrooke à Cambridge.,43.90101280017154,20.46592065585361,0.8359375,0.890625,fra_Latn
"Translate the following sentence from English to French:
Q: Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.
A:",Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.,Adekoya a depuis été inculpée pour le meurtre de son fils par le tribunal Sheriff Court d'Édimbourg.,Adekoya a été depuis à la cour de justice de Sheriff d'Édimbourg accusée de tuer son fils.,39.245477945005476,25.56098338588533,6.03125,6.46875,fra_Latn
"Translate the following sentence from English to French:
Q: She is in custody pending indictment and trial, but any eyewitness evidence may be tainted because her image has been widely published.
A:","She is in custody pending indictment and trial, but any eyewitness evidence may be tainted because her image has been widely published.","Elle se trouve en garde en vue en attendant sa mise en examen et son procès, mais les témoignages oculaires pourraient être compromis car son portrait a été très diffusé.","Elle est en garde à vue en attendant l'inculpation et le procès, mais toute preuve d'un témoin peut être entachée parce que son image a été largement publiée.",35.28316491043682,10.736868093256279,3.578125,3.703125,fra_Latn
